SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1594025,382422,Revolving loans,29250.0,585000.0,585000.0,,585000.0,WEDNESDAY,9,Y,1,,,,XAP,Refused,-216,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
2001449,439692,Cash loans,29495.475,832500.0,832500.0,,832500.0,FRIDAY,16,Y,1,,,,XNA,Approved,-778,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,middle,Cash X-Sell: middle,365243.0,-741.0,1029.0,-651.0,-643.0,0.0
1558449,303862,Cash loans,44564.31,967500.0,1051789.5,,967500.0,WEDNESDAY,19,Y,1,,,,XNA,Canceled,-133,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
1051506,336506,Consumer loans,8131.05,67725.0,60952.5,6772.5,67725.0,SUNDAY,12,Y,1,0.1089090909090909,,,XAP,Approved,-2837,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Stone,64,Connectivity,10.0,high,POS mobile with interest,365243.0,-2793.0,-2523.0,-2523.0,-2515.0,0.0
1559713,452127,Consumer loans,11387.925,58455.0,55210.5,5850.0,58455.0,MONDAY,14,Y,1,0.1043421167232796,,,XAP,Refused,-1885,Cash through the bank,HC,Children,Repeater,Computers,POS,XNA,Stone,55,Consumer electronics,6.0,high,POS household with interest,,,,,,
2038575,136362,Consumer loans,7486.965,144900.0,144900.0,0.0,144900.0,FRIDAY,9,Y,1,0.0,,,XAP,Approved,-1039,Cash through the bank,XAP,,Refreshed,Homewares,POS,XNA,Stone,15,Construction,24.0,low_normal,POS industry with interest,365243.0,-1004.0,-314.0,-434.0,-428.0,0.0
2593340,377532,Consumer loans,16196.04,142596.0,142596.0,0.0,142596.0,FRIDAY,11,Y,1,0.0,,,XAP,Approved,-112,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,10.0,low_normal,POS mobile without interest,,,,,,
1831871,331246,Cash loans,,0.0,0.0,,,SUNDAY,10,Y,1,,,,XNA,Canceled,-113,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1334819,279019,Consumer loans,19614.375,186750.0,168075.0,18675.0,186750.0,TUESDAY,11,Y,1,0.1089090909090909,,,XAP,Approved,-1095,Cash through the bank,XAP,,Refreshed,Furniture,POS,XNA,Stone,45,Furniture,10.0,middle,POS industry with interest,365243.0,-952.0,-682.0,-862.0,-859.0,0.0
1847002,212834,Consumer loans,8500.5,225000.0,225000.0,0.0,225000.0,THURSDAY,13,Y,1,0.0,,,XAP,Approved,-721,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,19,Furniture,36.0,low_normal,POS industry with interest,365243.0,-689.0,361.0,365243.0,365243.0,0.0
2492724,370348,Consumer loans,10637.055,99967.5,105547.5,4500.0,99967.5,SATURDAY,8,Y,1,0.0445344882065388,,,XAP,Approved,-786,XNA,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,200,Consumer electronics,12.0,middle,POS household with interest,365243.0,-745.0,-415.0,-415.0,-407.0,0.0
1185866,220889,Consumer loans,5344.83,25375.5,26631.0,0.0,25375.5,WEDNESDAY,17,Y,1,0.0,,,XAP,Approved,-2785,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,6.0,high,POS mobile with interest,365243.0,-2754.0,-2604.0,-2604.0,-2599.0,1.0
2773187,174900,Consumer loans,9413.865,100791.0,100791.0,0.0,100791.0,WEDNESDAY,11,Y,1,0.0,,,XAP,Approved,-1086,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,500,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-1055.0,-725.0,-815.0,-809.0,0.0
2701448,285685,Cash loans,24172.65,229500.0,241920.0,,229500.0,FRIDAY,10,Y,1,,,,XNA,Approved,-616,XNA,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-586.0,-256.0,-256.0,-250.0,1.0
1026168,412223,Consumer loans,4776.75,28300.5,23800.5,4500.0,28300.5,WEDNESDAY,19,Y,1,0.1731739400685178,,,XAP,Approved,-2612,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,25,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2567.0,-2417.0,-2417.0,-2412.0,0.0
1525935,395854,Revolving loans,,0.0,0.0,,,MONDAY,13,Y,1,,,,XAP,Canceled,-471,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2124332,305554,Cash loans,,0.0,0.0,,,SATURDAY,10,Y,1,,,,XNA,Canceled,-214,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2312066,298720,Cash loans,,0.0,0.0,,,SATURDAY,15,Y,1,,,,XNA,Canceled,-451,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1109217,239737,Consumer loans,3214.665,29700.0,28935.0,2970.0,29700.0,MONDAY,7,Y,1,0.1013822284908321,,,XAP,Approved,-2490,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Stone,120,Furniture,10.0,low_normal,POS industry with interest,365243.0,-2455.0,-2185.0,-2185.0,-2176.0,1.0
2351082,427025,Cash loans,19278.765,225000.0,296095.5,,225000.0,FRIDAY,13,Y,1,,,,Urgent needs,Refused,-266,Cash through the bank,SCO,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,,,,,,
2720078,455928,Cash loans,9425.745,45000.0,46485.0,,45000.0,FRIDAY,9,Y,1,,,,XNA,Approved,-754,Cash through the bank,XAP,Other_B,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,6.0,high,Cash X-Sell: high,,,,,,
1057415,120356,Cash loans,14180.355,184500.0,252589.5,,184500.0,MONDAY,12,Y,1,,,,XNA,Approved,-700,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-670.0,200.0,365243.0,365243.0,1.0
1329211,301967,Cash loans,10492.02,90000.0,95940.0,0.0,90000.0,MONDAY,11,Y,1,0.0,,,XNA,Approved,-2347,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,high,Cash Street: high,365243.0,-2317.0,-1987.0,-1987.0,-1984.0,1.0
1870435,230253,Consumer loans,7658.1,74776.5,82179.0,0.0,74776.5,SATURDAY,11,Y,1,0.0,,,XAP,Approved,-1374,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Regional / Local,800,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-1342.0,-1012.0,-1012.0,-1009.0,0.0
2478381,193205,Consumer loans,6543.585,24705.0,22968.0,2470.5,24705.0,TUESDAY,14,Y,1,0.1057687792483476,,,XAP,Approved,-2891,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,37,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2860.0,-2770.0,-2770.0,-2620.0,1.0
2300162,205803,Consumer loans,9916.02,90405.0,88078.5,9040.5,90405.0,MONDAY,17,Y,1,0.1013800220722656,,,XAP,Approved,-1979,Cash through the bank,XAP,Family,New,Furniture,POS,XNA,Regional / Local,400,Furniture,10.0,low_normal,POS industry with interest,365243.0,-1948.0,-1678.0,-1678.0,-1672.0,0.0
1196181,265384,Cash loans,,0.0,0.0,,,SUNDAY,10,Y,1,,,,XNA,Canceled,-205,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2516166,299200,Cash loans,,0.0,0.0,,,MONDAY,10,Y,1,,,,XNA,Canceled,-164,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2293065,205783,Cash loans,73115.46,1237500.0,1309374.0,,1237500.0,SUNDAY,10,Y,1,,,,XNA,Approved,-690,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-660.0,30.0,365243.0,365243.0,1.0
2220771,395236,Cash loans,11218.455,90000.0,108207.0,,90000.0,WEDNESDAY,10,Y,1,,,,XNA,Approved,-573,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,middle,Cash Street: middle,365243.0,-543.0,-213.0,-213.0,-205.0,1.0
2033661,275425,Cash loans,11955.465,94500.0,100737.0,,94500.0,SATURDAY,15,Y,1,,,,Urgent needs,Approved,-509,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-479.0,-149.0,-209.0,-207.0,1.0
1027488,373206,Cash loans,24345.45,112500.0,129748.5,,112500.0,THURSDAY,10,Y,1,,,,XNA,Approved,-1213,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-1183.0,-1033.0,-1033.0,-1028.0,1.0
1460239,426554,Consumer loans,7467.3,60210.0,62856.0,3015.0,60210.0,THURSDAY,10,Y,1,0.0498490851954439,,,XAP,Approved,-1499,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,12.0,high,POS mobile with interest,365243.0,-1462.0,-1132.0,-1132.0,-1125.0,0.0
1161020,228116,Consumer loans,61555.68,658080.0,658080.0,0.0,658080.0,WEDNESDAY,21,Y,1,0.0,,,XAP,Approved,-355,Cash through the bank,XAP,,New,Clothing and Accessories,POS,XNA,Country-wide,10,Clothing,12.0,low_normal,POS industry with interest,365243.0,-324.0,6.0,365243.0,365243.0,0.0
1090046,440756,Cash loans,32830.245,1129500.0,1293502.5,,1129500.0,SUNDAY,14,Y,1,,,,XNA,Refused,-285,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,60.0,low_action,Cash X-Sell: low,,,,,,
1133037,273403,Consumer loans,2591.19,20335.5,21213.0,1035.0,20335.5,WEDNESDAY,18,Y,1,0.0506656369520447,,,XAP,Approved,-1491,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,1100,Consumer electronics,12.0,high,POS household with interest,365243.0,-1460.0,-1130.0,-1130.0,-1122.0,0.0
1007065,116767,Consumer loans,6322.365,58410.0,56907.0,5841.0,58410.0,SUNDAY,11,Y,1,0.1013798049340218,,,XAP,Approved,-2544,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,69,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2513.0,-2243.0,-2243.0,-2236.0,1.0
1704379,137498,Cash loans,17438.535,171000.0,182286.0,,171000.0,MONDAY,7,Y,1,,,,XNA,Refused,-181,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
2221837,122365,Cash loans,15191.235,112500.0,136444.5,,112500.0,WEDNESDAY,18,Y,1,,,,XNA,Approved,-516,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-486.0,-156.0,-156.0,-148.0,1.0
2384055,295747,Consumer loans,6119.28,27130.5,32152.5,0.0,27130.5,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-302,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,700,Consumer electronics,6.0,middle,POS household with interest,365243.0,-270.0,-120.0,-120.0,-112.0,0.0
2417040,292484,Consumer loans,6021.9,29317.5,30771.0,0.0,29317.5,FRIDAY,10,Y,1,0.0,,,XAP,Approved,-1497,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Stone,278,Consumer electronics,6.0,high,POS household with interest,365243.0,-1462.0,-1312.0,-1312.0,-1306.0,0.0
2306598,197361,Consumer loans,11566.71,143254.71,114601.5,28653.21,143254.71,SATURDAY,15,Y,1,0.217835424240311,0.1891363481808909,0.8350951374207188,XAP,Approved,-237,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,83,Connectivity,12.0,middle,POS mobile with interest,365243.0,-195.0,135.0,-105.0,-103.0,0.0
2724638,389867,Revolving loans,38250.0,0.0,765000.0,,,THURSDAY,14,Y,1,,,,XAP,Refused,-674,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1689197,363675,Consumer loans,8098.38,88429.5,88429.5,0.0,88429.5,TUESDAY,14,Y,1,0.0,,,XAP,Approved,-149,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,40,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-112.0,218.0,365243.0,365243.0,0.0
1043149,426570,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,15,Y,1,,,,XAP,Approved,-390,XNA,XAP,,Repeater,XNA,Cards,walk-in,Country-wide,32,Connectivity,0.0,XNA,Card Street,-383.0,-341.0,365243.0,365243.0,365243.0,0.0
1757439,301629,Cash loans,,0.0,0.0,,,WEDNESDAY,17,Y,1,,,,XNA,Canceled,-226,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2561644,196968,Consumer loans,8338.14,60930.0,68454.0,6750.0,60930.0,TUESDAY,11,Y,1,0.0977522955742199,,,XAP,Approved,-1357,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,62,Connectivity,12.0,high,POS mobile with interest,365243.0,-1326.0,-996.0,-1026.0,-1023.0,0.0
2177827,186940,Consumer loans,6421.095,53046.0,52465.5,5305.5,53046.0,THURSDAY,19,Y,1,0.1000185528756957,,,XAP,Approved,-2077,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,3700,Consumer electronics,12.0,high,POS household with interest,365243.0,-2045.0,-1715.0,-1715.0,-1703.0,0.0
1587578,280824,Cash loans,,0.0,0.0,,,FRIDAY,15,Y,1,,,,XNA,Canceled,-475,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2574411,414987,Revolving loans,4500.0,0.0,135000.0,,,SUNDAY,10,N,0,,,,XAP,Refused,-2067,XNA,SCO,,Repeater,XNA,Cards,x-sell,Country-wide,1786,Consumer electronics,0.0,XNA,Card X-Sell,,,,,,
2218695,253184,Cash loans,28465.38,225000.0,239850.0,,225000.0,THURSDAY,10,Y,1,,,,Other,Approved,-783,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Contact center,-1,XNA,12.0,high,Cash Street: high,365243.0,-752.0,-422.0,-422.0,-415.0,0.0
1992254,185848,Cash loans,,0.0,0.0,,,FRIDAY,17,Y,1,,,,XNA,Canceled,-46,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2243240,220545,Cash loans,39178.215,1170000.0,1339884.0,,1170000.0,SATURDAY,9,Y,1,,,,XNA,Approved,-593,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Stone,300,Furniture,60.0,low_normal,Cash X-Sell: low,365243.0,-561.0,1209.0,-81.0,-74.0,0.0
1356366,266502,Consumer loans,4979.925,32242.5,35815.5,3240.0,32242.5,SUNDAY,11,Y,1,0.0903497470383055,,,XAP,Approved,-1905,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,70,Connectivity,10.0,high,POS mobile with interest,365243.0,-1874.0,-1604.0,-1694.0,-1688.0,0.0
2551344,391527,Cash loans,35971.2,360000.0,360000.0,,360000.0,TUESDAY,13,Y,1,,,,XNA,Approved,-485,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-455.0,-125.0,-125.0,-123.0,0.0
2789349,291216,Consumer loans,4155.48,33912.0,37269.0,0.0,33912.0,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-1369,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Regional / Local,70,Consumer electronics,12.0,high,POS household with interest,365243.0,-1338.0,-1008.0,-1068.0,-1059.0,0.0
1928731,141703,Consumer loans,1927.26,16875.0,16074.0,2250.0,16875.0,TUESDAY,10,Y,1,0.1337292373638149,,,XAP,Approved,-1757,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,29,Connectivity,12.0,high,POS mobile with interest,365243.0,-1719.0,-1389.0,-1539.0,-1535.0,0.0
2459265,325755,Consumer loans,10660.095,48577.5,57100.5,0.0,48577.5,FRIDAY,11,Y,1,0.0,,,XAP,Approved,-768,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,3500,Consumer electronics,6.0,middle,POS household with interest,365243.0,-737.0,-587.0,-587.0,-584.0,0.0
1371245,357927,Cash loans,,0.0,0.0,,,TUESDAY,7,Y,1,,,,XNA,Canceled,-398,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1225943,103147,Consumer loans,56142.36,307629.0,317781.0,0.0,307629.0,SATURDAY,6,Y,1,0.0,,,XAP,Approved,-577,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Regional / Local,340,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-545.0,-395.0,-515.0,-506.0,0.0
1219917,153232,Consumer loans,6745.05,61380.0,61380.0,0.0,61380.0,THURSDAY,14,Y,1,0.0,,,XAP,Approved,-408,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,20,Connectivity,10.0,low_normal,POS mobile without interest,365243.0,-372.0,-102.0,-102.0,-97.0,0.0
1256043,373428,Consumer loans,6236.235,43830.0,45157.5,2115.0,43830.0,FRIDAY,16,Y,1,0.0487265804162519,,,XAP,Approved,-1959,Cash through the bank,XAP,,New,Photo / Cinema Equipment,POS,XNA,Country-wide,27,Connectivity,10.0,high,POS mobile with interest,365243.0,-1923.0,-1653.0,-1653.0,-1509.0,0.0
1893303,447519,Cash loans,16164.0,450000.0,450000.0,,450000.0,TUESDAY,17,Y,1,,,,XNA,Refused,-289,XNA,HC,Children,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
1173115,163669,Cash loans,,0.0,0.0,,,FRIDAY,16,Y,1,,,,XNA,Refused,-217,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1228235,116672,Cash loans,,0.0,0.0,,,THURSDAY,17,Y,1,,,,XNA,Canceled,-182,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
2424911,364923,Consumer loans,6414.705,44545.5,53500.5,4455.0,44545.5,SUNDAY,10,Y,1,0.083717679944095,,,XAP,Approved,-1353,XNA,XAP,Other_B,New,Mobile,POS,XNA,Stone,54,Connectivity,12.0,high,POS mobile with interest,365243.0,-1322.0,-992.0,-992.0,-989.0,0.0
1818226,267918,Consumer loans,11450.07,63292.5,66636.0,0.0,63292.5,SATURDAY,9,Y,1,0.0,,,XAP,Approved,-308,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1000,Consumer electronics,6.0,low_action,POS household without interest,,,,,,
2760483,404757,Consumer loans,12433.95,116059.5,128317.5,0.0,116059.5,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-690,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,10,Connectivity,12.0,low_normal,POS mobile without interest,365243.0,-658.0,-328.0,-328.0,-325.0,0.0
2324293,138831,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-448,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1988979,434263,Cash loans,,0.0,0.0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-372,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2155035,320080,Consumer loans,7909.515,49500.0,41953.5,9900.0,49500.0,THURSDAY,18,Y,1,0.2079319621626312,,,XAP,Approved,-252,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,30,Consumer electronics,6.0,middle,POS household with interest,365243.0,-222.0,-72.0,-162.0,-158.0,1.0
2836846,241714,Cash loans,26347.455,697500.0,793251.0,,697500.0,SATURDAY,10,Y,1,,,,XNA,Refused,-236,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,
2037972,154466,Consumer loans,11868.39,105210.0,120487.5,0.0,105210.0,THURSDAY,16,Y,1,0.0,,,XAP,Approved,-112,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Stone,37,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-82.0,248.0,365243.0,365243.0,1.0
2745685,113006,Cash loans,14788.8,360000.0,360000.0,0.0,360000.0,TUESDAY,13,Y,1,0.0,,,XNA,Approved,-2484,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,60.0,middle,Cash Street: middle,365243.0,-2454.0,-684.0,-714.0,-701.0,0.0
2109965,272484,Consumer loans,7124.355,33300.0,39087.0,0.0,33300.0,THURSDAY,12,Y,1,0.0,,,XAP,Approved,-55,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,100,Furniture,6.0,low_normal,POS industry with interest,365243.0,-24.0,126.0,365243.0,365243.0,0.0
1894856,242199,Consumer loans,4483.17,18292.5,16825.5,3658.5,18292.5,SATURDAY,15,Y,1,0.1945146988336796,,,XAP,Approved,-725,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,30,Connectivity,4.0,middle,POS mobile without interest,365243.0,-694.0,-604.0,-634.0,-625.0,0.0
2468983,334306,Consumer loans,17723.7,158175.0,150318.0,39546.0,158175.0,MONDAY,13,Y,1,0.2268423139242253,,,XAP,Refused,-819,Cash through the bank,LIMIT,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,12.0,high,POS mobile with interest,,,,,,
2058835,409049,Consumer loans,3888.225,23845.5,20304.0,4500.0,23845.5,TUESDAY,10,Y,1,0.19758543343449,,,XAP,Approved,-2493,Cash through the bank,XAP,Children,New,Audio/Video,POS,XNA,Country-wide,708,Consumer electronics,6.0,middle,POS household with interest,365243.0,-2462.0,-2312.0,-2312.0,-2306.0,1.0
1875234,413479,Cash loans,30404.115,261000.0,275472.0,0.0,261000.0,THURSDAY,11,Y,1,0.0,,,XNA,Approved,-2252,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-2222.0,-1892.0,-1892.0,-1885.0,1.0
1496657,203047,Consumer loans,11053.935,53820.0,56484.0,0.0,53820.0,WEDNESDAY,16,Y,1,0.0,,,XAP,Approved,-1168,Cash through the bank,XAP,"Spouse, partner",Repeater,Auto Accessories,POS,XNA,Stone,307,Industry,6.0,high,POS other with interest,365243.0,-1135.0,-985.0,-985.0,-982.0,0.0
2347581,399297,Cash loans,14910.93,135000.0,172206.0,0.0,135000.0,TUESDAY,11,Y,1,0.0,,,XNA,Approved,-1930,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,365243.0,-1900.0,-1390.0,-1450.0,-1442.0,1.0
1034551,323476,Cash loans,45630.9,720000.0,794133.0,,720000.0,TUESDAY,9,Y,1,,,,XNA,Approved,-892,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,high,Cash X-Sell: high,365243.0,-862.0,188.0,-832.0,-824.0,1.0
1904690,224875,Revolving loans,,0.0,0.0,,,WEDNESDAY,12,Y,1,,,,XAP,Canceled,-220,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,150,XNA,,XNA,Card Street,,,,,,
2768271,237021,Revolving loans,4500.0,90000.0,90000.0,,90000.0,FRIDAY,16,Y,1,,,,XAP,Approved,-604,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-529.0,-496.0,365243.0,365243.0,365243.0,0.0
2029835,265398,Cash loans,17497.8,360000.0,409896.0,,360000.0,SATURDAY,11,Y,1,,,,XNA,Approved,-1065,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,365243.0,-1035.0,15.0,-75.0,-70.0,1.0
2775856,362117,Consumer loans,7070.4,70600.5,78057.0,0.0,70600.5,WEDNESDAY,16,Y,1,0.0,,,XAP,Approved,-540,Cash through the bank,XAP,Unaccompanied,Refreshed,Computers,POS,XNA,Country-wide,100,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-509.0,-179.0,-239.0,-235.0,0.0
2268031,364603,Cash loans,15737.985,135000.0,143910.0,0.0,135000.0,SATURDAY,11,Y,1,0.0,,,XNA,Approved,-2439,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-2409.0,-2079.0,-2079.0,-2067.0,1.0
1197953,453865,Revolving loans,,0.0,0.0,,,SUNDAY,16,Y,1,,,,XAP,Canceled,-143,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1313195,175140,Revolving loans,22500.0,0.0,450000.0,,,TUESDAY,13,Y,1,,,,XAP,Approved,-1220,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-1219.0,-1185.0,365243.0,365243.0,365243.0,0.0
