SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1728262,173834,0.0,81,-117.0,-117.0,2037.555,2037.555
2379409,222497,1.0,23,-1087.0,-1088.0,9583.425,9583.425
1743522,413014,1.0,1,-1340.0,-1359.0,4328.415,4328.415
1488570,167459,2.0,11,-1117.0,-1123.0,12173.04,12173.04
2062881,245989,1.0,2,-889.0,-898.0,10463.22,10463.22
1869791,208118,1.0,5,-69.0,-76.0,22703.22,22703.22
1388979,214678,0.0,40,-1917.0,-1917.0,626.13,626.13
1641903,416526,1.0,4,-1770.0,-1755.0,11272.23,4.23
2056426,361378,1.0,1,-2318.0,-2342.0,7243.785,7243.785
2803823,355019,1.0,7,-1932.0,-1967.0,5105.925,5105.925
1310510,364624,0.0,3,-264.0,-281.0,2250.0,657.36
1938166,381731,1.0,10,-857.0,-883.0,15645.6,15645.6
2526035,430354,0.0,91,-580.0,-580.0,213.93,213.93
1740767,324314,1.0,10,-1782.0,-1776.0,10058.625,9000.0
1923266,157837,0.0,65,-1395.0,-1415.0,3375.0,3375.0
2191952,135414,1.0,1,-1191.0,-1199.0,14668.785,14668.785
1169348,384507,1.0,2,-495.0,-491.0,22962.375,22714.605
2388611,334801,0.0,18,-239.0,-239.0,393.66,393.66
1417777,308340,0.0,7,-705.0,-705.0,89.28,89.28
1568895,142272,1.0,2,-1056.0,-1079.0,14364.18,14364.18
1211214,429925,0.0,13,-1884.0,-1890.0,9000.0,9000.0
1085654,173163,0.0,80,-573.0,-583.0,6750.0,6750.0
1109510,251412,0.0,26,-53.0,-53.0,6142.68,6142.68
2466038,354338,1.0,11,-351.0,-358.0,30267.585,30267.585
2017444,357049,1.0,3,-2525.0,-2547.0,4533.795,4533.795
1276229,430125,0.0,25,-2247.0,-2268.0,3375.0,3375.0
2642216,338024,2.0,21,-872.0,-872.0,6639.255,6639.255
2411243,288184,0.0,66,-1692.0,-1692.0,14625.0,14625.0
1258623,136011,1.0,3,-1283.0,-1288.0,28593.495,28593.495
1109933,162330,1.0,24,-33.0,-65.0,5240.565,5240.565
2491030,173837,1.0,1,-2517.0,-2517.0,2985.795,2985.795
1497392,377415,1.0,4,-1203.0,-1229.0,9690.39,9690.39
2328399,279694,1.0,19,-639.0,-633.0,9267.165,9171.135
2585993,363471,0.0,6,-2065.0,-2074.0,6750.0,6750.0
1312648,437195,1.0,2,-804.0,-814.0,5859.18,5859.18
2288071,239046,0.0,11,-2406.0,-2416.0,3375.0,3375.0
1329096,324257,0.0,32,-596.0,-603.0,7875.0,7875.0
2370162,196814,1.0,7,-1134.0,-1167.0,4693.32,4412.835
2142265,365729,0.0,78,-625.0,-625.0,454.995,454.995
1398660,226686,0.0,60,-1056.0,-1056.0,2250.0,2250.0
1865006,389352,1.0,22,-1478.0,-1469.0,8074.08,8045.325
1689427,271983,1.0,2,-522.0,-538.0,3939.975,3939.975
2273198,101780,0.0,21,-205.0,-224.0,166.365,166.365
1901656,182189,0.0,27,-685.0,-685.0,11857.68,11857.68
2009733,136777,1.0,6,-116.0,-123.0,14532.93,14532.93
2482775,155123,1.0,4,-1313.0,-1340.0,15423.48,798.525
1560229,216813,0.0,6,-2096.0,-2096.0,13888.53,13888.53
1643450,302769,1.0,3,-397.0,-417.0,5094.99,5094.99
1128872,357145,1.0,7,-2131.0,-2149.0,21490.56,8554.365
2262246,200605,1.0,1,-766.0,-781.0,28432.17,28432.17
2248413,335978,0.0,19,-2159.0,-2170.0,3375.0,3375.0
1050407,213082,1.0,16,-218.0,-229.0,12046.815,12046.815
1160318,168031,2.0,3,-929.0,-938.0,41756.625,41756.625
1029565,318130,1.0,5,-207.0,-211.0,14493.735,14493.735
1712089,233862,1.0,12,-5.0,-16.0,9707.265,9707.265
2701629,423685,2.0,9,-1677.0,-1691.0,8719.92,8719.92
2317222,282696,0.0,14,-2532.0,-2532.0,176.67,176.67
1016474,373644,3.0,2,-371.0,-372.0,24713.46,24713.46
1207447,240864,1.0,16,-758.0,-770.0,22680.045,22680.045
1430033,439939,1.0,7,-468.0,-483.0,4859.55,4859.55
2178138,118018,1.0,2,-2010.0,-2034.0,3572.37,3572.37
2824497,442953,2.0,15,-1060.0,-1088.0,24508.755,24508.755
2394346,302023,2.0,6,-238.0,-264.0,1129387.545,1129387.545
1931900,257966,1.0,12,-232.0,-260.0,11189.52,812.52
2592869,283783,0.0,7,-541.0,-549.0,2250.0,2250.0
1536773,217003,1.0,5,-1229.0,-1248.0,16330.815,16330.815
1054698,338981,0.0,74,-1018.0,-1018.0,4500.0,4500.0
1621617,419645,1.0,8,-1488.0,-1495.0,9191.88,9191.88
1919769,148329,3.0,102,-626.0,-617.0,313.785,313.785
1724184,251769,1.0,5,-212.0,-221.0,9504.0,18225.0
1256905,425748,1.0,5,-2417.0,-2417.0,4968.405,4968.405
2752785,178048,1.0,4,-2306.0,-2304.0,19353.6,19159.02
1793503,276711,1.0,6,-2707.0,-2707.0,10071.0,10071.0
1562514,237368,1.0,3,-666.0,-710.0,9226.8,9226.8
2608557,207372,1.0,7,-1071.0,-1108.0,42814.44,42814.44
1487842,315335,0.0,18,-204.0,-204.0,45.18,45.18
1923174,350708,3.0,11,-664.0,-668.0,29592.315,29592.315
1332549,273622,1.0,5,-1815.0,-1820.0,6057.27,6057.27
2139990,269054,1.0,9,-1592.0,-1625.0,3588.795,3588.795
2609038,255438,2.0,14,-1309.0,-1332.0,15330.6,15330.6
1159426,151866,0.0,38,-478.0,-478.0,407.7,407.7
1932487,109983,0.0,25,-11.0,-11.0,1578.735,1578.735
1113426,198829,2.0,12,-1008.0,-1011.0,20873.79,20873.79
1133616,276028,1.0,5,-2696.0,-2696.0,5628.42,5628.42
1585109,447021,0.0,74,-1558.0,-1558.0,1125.0,1125.0
2747687,350237,1.0,9,-1759.0,-1774.0,4246.56,4246.56
1310408,114806,0.0,88,-11.0,-11.0,65.43,65.43
1355493,109770,1.0,6,-786.0,-796.0,6243.93,6243.93
2162747,421952,1.0,8,-15.0,-24.0,6966.315,6966.315
2076466,218706,1.0,10,-741.0,-774.0,47846.25,47846.25
1651830,296597,1.0,9,-291.0,-298.0,7874.82,7874.82
1746970,286023,3.0,18,-447.0,-621.0,26190.0,26190.0
1424125,238047,1.0,4,-2481.0,-2535.0,26465.445,26465.445
1436466,367100,0.0,48,-401.0,-408.0,22347.81,22347.81
2397630,430755,1.0,3,-1645.0,-1659.0,4355.91,4355.91
2214426,177853,1.0,5,-761.0,-762.0,4021.56,4021.56
1218097,369853,0.0,29,-1633.0,-1633.0,267.66,267.66
1624957,131630,0.0,79,-962.0,-973.0,4500.0,4500.0
1574793,452238,1.0,1,-664.0,-662.0,11516.67,11032.11
2571020,385682,1.0,7,-781.0,-786.0,34774.47,34774.47
2416020,325280,0.0,33,-51.0,-51.0,1501.335,1501.335
2275228,193676,2.0,9,-666.0,-668.0,43160.31,43160.31
1619836,306850,2.0,8,-1250.0,-1250.0,111904.875,111904.875
1516850,267984,1.0,7,-1634.0,-1643.0,4014.135,4014.135
1255504,284381,0.0,8,-49.0,-49.0,9.765,9.765
2556829,214589,1.0,10,-1396.0,-1412.0,7732.845,7732.845
1486386,207625,1.0,37,-1445.0,-1452.0,8318.7,8318.7
1697867,244022,0.0,25,-2230.0,-2247.0,4500.0,4500.0
1257524,434669,1.0,10,-733.0,-739.0,45495.81,45495.81
2729991,138172,1.0,9,-2229.0,-2235.0,5193.72,5193.72
2452460,416397,1.0,12,-688.0,-691.0,13356.765,13356.765
1209101,329171,1.0,3,-1013.0,-1019.0,36691.47,36691.47
1919265,210628,1.0,19,-521.0,-521.0,49800.285,49800.285
1411163,420886,0.0,101,-54.0,-54.0,951.03,951.03
1499153,324265,1.0,2,-149.0,-164.0,22904.28,22904.28
1337257,296280,1.0,6,-1247.0,-1245.0,13286.295,13268.07
1165255,121269,1.0,2,-1024.0,-1038.0,7951.5,7951.5
2222001,274468,1.0,2,-396.0,-416.0,9129.465,9129.465
2768485,265634,0.0,97,-1092.0,-1092.0,345.915,345.915
2517274,180930,0.0,9,-440.0,-437.0,20511.045,20511.045
2142466,100421,9.0,108,-507.0,-502.0,1350.0,1350.0
1181272,112231,0.0,66,-1815.0,-1815.0,1125.0,1125.0
2427562,384293,1.0,6,-38.0,-47.0,5167.395,5167.395
2437109,310529,0.0,37,-2242.0,-2242.0,436.23,436.23
2411150,252892,0.0,4,-120.0,-121.0,2250.0,2250.0
1613912,109889,1.0,6,-1204.0,-1208.0,9942.075,9942.075
1034826,365151,1.0,7,-1151.0,-1150.0,6199.605,6199.605
1370078,426784,1.0,3,-2436.0,-2436.0,8626.14,8626.14
2697704,296082,2.0,13,-162.0,-162.0,93530.025,123300.0
1134122,447598,0.0,1,-49.0,-49.0,2345.85,2345.85
1054628,389034,0.0,6,-2598.0,-2609.0,6750.0,6750.0
2385882,357255,0.0,8,-9.0,-9.0,2510.055,2510.055
1012240,387336,1.0,9,-301.0,-307.0,13302.315,13302.315
2130721,327021,0.0,145,-23.0,-39.0,4500.0,4500.0
2564352,324912,1.0,5,-1290.0,-1320.0,13344.975,8.1
1057141,398473,0.0,120,-478.0,-478.0,1972.62,1972.62
1845846,373575,1.0,4,-2072.0,-2068.0,28676.655,28672.11
1523053,163163,0.0,30,-1724.0,-1724.0,168750.0,168750.0
1307961,198471,0.0,58,-1736.0,-1750.0,4500.0,4500.0
1953875,328555,1.0,8,-1297.0,-1300.0,3644.55,3644.55
1223511,306019,1.0,12,-470.0,-474.0,41893.605,41893.605
2460123,239752,1.0,6,-1368.0,-1371.0,3032.685,3032.685
2174755,213791,1.0,3,-1845.0,-1848.0,13032.495,13032.495
2000249,175428,0.0,11,-32.0,-32.0,471.555,471.555
1683522,440902,1.0,1,-905.0,-917.0,14593.77,14593.77
2588096,265304,1.0,4,-1564.0,-1582.0,9257.04,9257.04
1045519,362003,0.0,11,-97.0,-99.0,3208.68,3208.68
1191524,184992,1.0,4,-871.0,-887.0,12671.28,12671.28
1954025,127665,0.0,7,-254.0,-267.0,12900.735,12900.735
2657935,263539,0.0,27,-1574.0,-1593.0,9000.0,9000.0
2416481,102641,1.0,7,-645.0,-673.0,74168.73,294.165
1295601,301963,1.0,1,-2039.0,-2048.0,25697.61,25697.61
1290212,179174,1.0,2,-747.0,-757.0,12413.565,12413.565
1751322,228112,1.0,4,-930.0,-940.0,3750.165,3750.165
1333266,256205,0.0,36,-374.0,-387.0,6140.79,6140.79
1413867,232435,0.0,111,-326.0,-326.0,164.43,164.43
2354959,444277,1.0,5,-1529.0,-1538.0,6056.73,6056.73
1719482,379123,1.0,5,-822.0,-826.0,43137.0,43137.0
1671485,202628,0.0,23,-1806.0,-1834.0,3375.0,2700.0
2438240,250930,1.0,5,-1536.0,-1551.0,11366.685,11362.5
1363529,283055,1.0,11,-2287.0,-2287.0,7613.55,7613.55
2018339,165925,0.0,117,-231.0,-231.0,2344.23,2344.23
2480514,438475,1.0,4,-1101.0,-1129.0,35596.71,1209.87
1952061,294214,1.0,2,-1460.0,-1471.0,10849.86,10849.86
1532208,339422,3.0,4,-135.0,-188.0,13548.465,13548.465
1326507,301743,1.0,1,-580.0,-610.0,40002.975,40002.975
1787370,385743,1.0,2,-1674.0,-1675.0,8546.31,8546.31
2192261,425891,0.0,30,-1956.0,-1955.0,9000.0,9000.0
1390501,128946,1.0,3,-2227.0,-2233.0,12402.18,12402.18
2032157,240571,0.0,1,-1033.0,-1033.0,11959.335,11959.335
1251037,138224,0.0,32,-402.0,-402.0,420.525,420.525
2439821,413048,0.0,13,-2453.0,-2453.0,1125.0,1125.0
2016195,207138,1.0,1,-375.0,-395.0,26130.6,26130.6
2825004,306572,1.0,1,-1538.0,-1542.0,21518.235,21518.235
2094801,454551,0.0,12,-2001.0,-2016.0,2250.0,2250.0
2638613,265740,0.0,20,-1728.0,-1728.0,5850.0,5850.0
1307421,378751,1.0,5,-232.0,-233.0,7871.355,7871.355
1476533,212837,1.0,3,-657.0,-658.0,14072.445,14072.445
1259495,206439,8.0,15,-666.0,-665.0,5532.705,5532.705
1462787,167290,1.0,2,-978.0,-993.0,6825.645,6825.645
1223276,398573,1.0,1,-1364.0,-1381.0,26038.17,26038.17
1676854,313761,2.0,11,-148.0,-156.0,33897.69,33897.69
1572532,206031,1.0,4,-1454.0,-1480.0,4788.63,4788.63
2242470,268862,1.0,3,-1183.0,-1273.0,9951.345,9951.345
2225283,137771,0.0,41,-2568.0,-2568.0,1350.0,1350.0
2141364,243825,0.0,68,-2195.0,-2195.0,765.0,765.0
2760587,377176,0.0,76,-1447.0,-1463.0,5625.0,5625.0
2199745,101392,1.0,8,-400.0,-414.0,9568.35,9568.35
1792662,296763,1.0,7,-664.0,-683.0,6968.295,6968.295
1975070,106064,0.0,88,-574.0,-603.0,166.185,166.185
2154748,286882,1.0,8,-1224.0,-1248.0,3369.15,3369.15
2353850,150087,2.0,1,-17.0,-33.0,144967.995,144967.995
1898339,186299,1.0,2,-216.0,-262.0,12074.31,75.69
2256089,387371,1.0,5,-1666.0,-1679.0,3750.615,3750.615
2487570,262877,1.0,6,-2571.0,-2571.0,4316.76,4316.76
2229804,189278,1.0,21,-2109.0,-2110.0,3952.845,3952.845
1974274,295474,1.0,2,-790.0,-792.0,64091.25,64091.25
2207990,198902,1.0,4,-2163.0,-2154.0,15001.02,14864.535
2390625,227405,1.0,4,-2095.0,-2098.0,5507.91,5507.91
1907136,134804,1.0,2,-1178.0,-1182.0,30741.39,30741.39
2090601,395756,0.0,50,-1132.0,-1132.0,174.15,174.15
1697742,385972,2.0,1,-316.0,-317.0,600485.85,630000.0
2524468,256197,1.0,9,-1171.0,-1200.0,14619.015,14619.015
2105230,239144,1.0,6,-2710.0,-2721.0,4307.175,4307.175
1359528,225093,1.0,3,-2414.0,-2424.0,5478.525,5478.525
1414647,361588,1.0,2,-2829.0,-2829.0,1928.565,1928.565
2073793,430591,1.0,1,-443.0,-470.0,13179.69,13179.69
2083083,353743,0.0,39,-1177.0,-1177.0,315.45,315.45
1364642,142515,1.0,1,-1062.0,-1070.0,3982.185,3982.185
1531294,305006,0.0,27,-1844.0,-1855.0,7875.0,7875.0
1224584,273821,1.0,6,-118.0,-125.0,11620.35,11620.35
2788862,268181,0.0,100,-109.0,-109.0,6910.92,6910.92
1159320,310844,1.0,7,-2318.0,-2333.0,3660.615,3660.615
1032730,379602,0.0,40,-1077.0,-1087.0,5625.0,5625.0
1150405,424723,0.0,43,-2104.0,-2116.0,3375.0,3375.0
2830938,199871,0.0,103,-833.0,-849.0,4500.0,4500.0
2842274,263948,1.0,2,-714.0,-713.0,35576.955,35576.955
1544990,442416,1.0,20,-895.0,-898.0,7963.155,7963.155
2226207,382866,1.0,5,-516.0,-529.0,3570.255,3570.255
1162727,210385,1.0,9,-1482.0,-1516.0,6998.625,6998.625
2528370,278624,1.0,1,-197.0,-198.0,13282.2,13282.2
2119826,442584,1.0,10,-2441.0,-2441.0,14769.45,14769.45
1817180,192542,1.0,2,-645.0,-664.0,7275.78,7275.78
1732861,344023,1.0,10,-2885.0,-2891.0,5207.58,5207.58
1647632,247324,0.0,20,-2256.0,-2261.0,6750.0,6750.0
1802536,353703,0.0,68,-1061.0,-1053.0,4500.0,4500.0
1545188,233029,0.0,3,-1118.0,-1131.0,3150.0,3150.0
1593354,354426,1.0,1,-373.0,-403.0,41989.77,904500.0
1392409,219636,2.0,18,-59.0,-60.0,47109.555,47109.555
2801078,267440,1.0,12,-581.0,-585.0,33089.31,33089.31
1979048,288261,1.0,5,-578.0,-590.0,66752.235,66752.235
2436547,173846,1.0,3,-375.0,-378.0,9117.54,9117.54
2360265,413559,1.0,4,-434.0,-445.0,6179.04,6179.04
1818553,438947,1.0,5,-2253.0,-2249.0,8591.58,8580.645
2259746,340895,1.0,11,-1829.0,-1829.0,5855.94,5855.94
1574150,122565,1.0,8,-940.0,-944.0,4421.925,4421.925
2094725,294859,1.0,3,-210.0,-217.0,4679.28,4679.28
2596321,148872,1.0,1,-861.0,-891.0,35948.295,2.295
1186894,184466,1.0,12,-830.0,-828.0,4826.745,4628.61
2329113,235465,0.0,14,-2735.0,-2741.0,5625.0,5625.0
1464538,303868,1.0,2,-1136.0,-1147.0,5677.785,5677.785
1088435,300001,1.0,9,-594.0,-596.0,21709.125,21709.125
1765951,111520,1.0,1,-2211.0,-2219.0,1981.845,1981.845
2194555,265714,1.0,1,-421.0,-426.0,29514.15,180000.0
2003262,268288,1.0,6,-1364.0,-1362.0,18508.14,18506.34
1469601,155490,1.0,3,-2375.0,-2346.0,9377.865,39.375
1661186,179847,0.0,20,-93.0,-105.0,5771.205,5771.205
2585999,236579,1.0,1,-2567.0,-2569.0,11080.125,11080.125
2763414,218998,1.0,16,-562.0,-580.0,25992.54,25992.54
2209963,265408,1.0,2,-1646.0,-1645.0,7357.095,7357.095
1635228,390860,1.0,4,-769.0,-777.0,41585.625,41585.625
2482915,336317,1.0,4,-1411.0,-1413.0,28884.915,28884.915
1188778,128168,0.0,43,-2341.0,-2348.0,10800.0,10800.0
2742003,391394,1.0,14,-1109.0,-1126.0,3914.685,3914.685
1609443,375383,1.0,10,-340.0,-357.0,3665.835,3665.835
2503984,176064,1.0,11,-1010.0,-1006.0,17907.75,17894.25
1937657,188257,0.0,45,-507.0,-507.0,300.285,300.285
1067329,371252,1.0,4,-569.0,-572.0,7546.41,7546.41
1056999,423975,1.0,13,-177.0,-178.0,12185.37,12185.37
2629783,416745,0.0,2,-449.0,-449.0,171.09,171.09
1846033,253696,0.0,8,-605.0,-605.0,3598.38,3598.38
2387584,356678,1.0,2,-2186.0,-2191.0,8502.57,8502.57
1061965,169387,1.0,15,-2423.0,-2422.0,7083.675,7019.325
1871220,379116,1.0,3,-1666.0,-1675.0,3917.025,3917.025
1777790,149079,1.0,19,-1402.0,-1405.0,11120.715,11120.715
2707442,271805,0.0,26,-2383.0,-2383.0,3375.0,3375.0
1591685,323701,0.0,15,-2388.0,-2388.0,76500.0,76500.0
1994922,378200,9.0,9,-344.0,-345.0,13803.75,13803.75
1956416,120491,0.0,1,-971.0,-987.0,3520.755,3520.755
2800244,330213,1.0,2,-2902.0,-2902.0,3480.525,3480.525
1705291,191763,2.0,18,-111.0,-127.0,16423.65,16423.65
2283699,207297,1.0,1,-734.0,-742.0,9168.075,9168.075
1937245,105816,1.0,9,-1087.0,-1125.0,11438.73,11438.73
1370182,259730,0.0,12,-284.0,-298.0,8832.645,8832.645
1646626,144504,1.0,4,-2274.0,-2310.0,20409.885,20409.885
1226318,289645,4.0,9,-5.0,-33.0,32244.12,32244.12
1239865,308537,3.0,4,-541.0,-570.0,5691.465,63000.0
1338692,417179,1.0,7,-375.0,-380.0,6570.945,6570.945
2586640,245182,0.0,91,-86.0,-105.0,9000.0,9000.0
2168415,391111,1.0,6,-2419.0,-2428.0,5716.755,5716.755
2060184,108694,1.0,1,-1181.0,-1197.0,11608.74,11608.74
1653404,119241,1.0,2,-771.0,-789.0,26449.155,26449.155
2630866,400453,1.0,4,-158.0,-202.0,6264.0,6264.0
1640708,331905,0.0,113,-259.0,-263.0,6184.845,6184.845
2821136,455596,1.0,5,-44.0,-53.0,11153.79,11153.79
2409591,123014,1.0,7,-1278.0,-1307.0,1527.21,1527.21
1324302,240675,1.0,3,-2845.0,-2856.0,3059.865,3059.865
1409480,232977,1.0,4,-2638.0,-2638.0,1646.82,1646.82
1726724,266376,1.0,4,-1253.0,-1316.0,3405.375,3405.375
1836835,213157,1.0,20,-555.0,-584.0,25371.315,1866.015
2408142,100080,1.0,3,-299.0,-299.0,31778.73,31778.73
2429032,235978,1.0,3,-1799.0,-1810.0,9383.265,9383.265
2594608,312832,1.0,2,-211.0,-255.0,13551.255,13551.255
2313990,387650,0.0,41,-1392.0,-1392.0,1182.78,1182.78
2472957,361782,1.0,4,-258.0,-270.0,25501.815,25501.815
2657365,448232,4.0,2,-22.0,-29.0,4535.91,13500.0
1830988,336499,0.0,23,-79.0,-86.0,5271.975,5271.975
1539590,110836,1.0,3,-1105.0,-1117.0,3884.715,3884.715
1609450,358049,0.0,2,-2614.0,-2614.0,6525.0,6525.0
2510518,169508,0.0,14,-204.0,-204.0,3.195,3.195
1183321,240355,2.0,22,-266.0,-268.0,8180.82,8180.82
2140908,119984,1.0,4,-1202.0,-1230.0,12725.1,12725.1
1235896,111387,0.0,43,-2103.0,-2103.0,57.915,57.915
1130751,308173,1.0,3,-300.0,-306.0,6007.005,6007.005
1056799,201307,1.0,8,-2165.0,-2168.0,5227.695,5227.695
1523938,268448,0.0,9,-1911.0,-1924.0,5625.0,5625.0
1535512,300796,1.0,1,-954.0,-969.0,17546.22,17546.22
2085422,219738,0.0,5,-2771.0,-2785.0,3375.0,3375.0
1136220,106006,1.0,9,-2305.0,-2313.0,19658.385,19658.385
2507885,198293,0.0,28,-226.0,-226.0,24595.02,24595.02
1643687,308731,2.0,3,-817.0,-833.0,8541.99,8541.99
2613582,249078,0.0,10,-2831.0,-2843.0,5400.0,5400.0
2778383,348048,0.0,93,-953.0,-953.0,51.39,51.39
2414438,346970,1.0,8,-617.0,-648.0,14791.005,14791.005
1575519,140946,1.0,9,-1991.0,-1994.0,8064.0,8064.0
1062210,260357,1.0,8,-2706.0,-2706.0,7874.235,7874.235
1396032,448079,1.0,6,-327.0,-336.0,10890.0,10890.0
2435823,306967,1.0,2,-2703.0,-2708.0,8441.415,8441.415
1155665,142525,1.0,1,-1399.0,-1421.0,7537.68,7537.68
1095754,453783,2.0,13,-178.0,-201.0,519004.575,519004.575
1568799,453251,1.0,20,-964.0,-967.0,7981.92,7981.92
2120294,266135,1.0,4,-549.0,-550.0,14320.53,14320.53
2536116,147832,0.0,71,-1435.0,-1435.0,221.22,221.22
2512026,362800,2.0,16,-344.0,-349.0,11431.8,11431.8
2691464,335081,1.0,41,-263.0,-271.0,26130.6,26130.6
1613616,268642,1.0,6,-1692.0,-1718.0,7088.76,614.7
2085823,376983,1.0,21,-659.0,-691.0,12054.87,1902.6
1641955,422997,1.0,3,-209.0,-213.0,28446.975,28446.975
2613374,150432,1.0,2,-741.0,-742.0,17582.625,17582.625
1682168,350396,1.0,3,-371.0,-426.0,6199.965,6199.965
1653199,196933,0.0,67,-1483.0,-1483.0,676.17,676.17
1574896,241701,1.0,10,-58.0,-67.0,14564.25,14564.25
1079953,250280,1.0,11,-319.0,-306.0,3365.64,3332.115
2502960,202534,1.0,1,-648.0,-658.0,25996.365,25996.365
1870626,213027,2.0,8,-677.0,-677.0,498962.43,498962.43
2583611,212375,0.0,7,-1039.0,-1039.0,2544.255,2544.255
1480768,395606,1.0,19,-1067.0,-1071.0,11206.485,11206.485
1045777,315536,0.0,6,-891.0,-891.0,10733.85,10733.85
1049813,327307,0.0,11,-240.0,-244.0,2328.795,2328.795
1846506,266857,1.0,3,-338.0,-380.0,9259.965,9259.965
1964351,410246,1.0,9,-931.0,-922.0,16075.08,15781.14
1721802,182835,0.0,39,-1849.0,-1849.0,444.375,444.375
1249487,239563,0.0,13,-88.0,-88.0,837.18,837.18
2320566,229798,1.0,5,-305.0,-318.0,28163.43,28163.43
1866244,368243,1.0,6,-1912.0,-1920.0,3798.0,105.885
2631384,456255,3.0,22,-126.0,-160.0,27489.69,457.875
2228953,433043,0.0,86,-306.0,-306.0,409.005,409.005
2660926,418256,2.0,5,-902.0,-909.0,8587.665,8587.665
1206813,138637,1.0,5,-698.0,-748.0,7343.28,7343.28
2382373,306086,0.0,12,-26.0,-26.0,109.575,109.575
1689038,239197,1.0,11,-1431.0,-1432.0,14856.525,14856.525
1233135,173095,1.0,9,-2336.0,-2336.0,4669.11,4669.11
2254262,197304,0.0,31,-1905.0,-1914.0,9000.0,9000.0
1251631,286766,0.0,71,-1372.0,-1376.0,6750.0,6750.0
2220540,383992,1.0,6,-960.0,-970.0,16597.755,16597.755
1309591,393355,1.0,10,-388.0,-388.0,26197.47,26197.47
2058767,260769,0.0,98,-1283.0,-1283.0,1125.0,1125.0
2306390,384288,1.0,7,-618.0,-617.0,16789.68,16789.68
1158863,185655,2.0,4,-1266.0,-1265.0,32515.155,32515.155
1476541,301119,0.0,16,-2607.0,-2611.0,3375.0,3375.0
1326439,407213,0.0,25,-2274.0,-2274.0,607.41,607.41
1481588,450390,1.0,6,-1746.0,-1753.0,14796.9,14796.9
1361706,360986,1.0,1,-877.0,-879.0,39679.29,39679.29
1301590,384084,0.0,53,-248.0,-266.0,15095.205,14625.0
1268097,259640,1.0,10,-790.0,-795.0,54970.065,54970.065
2004141,142876,1.0,4,-436.0,-434.0,11688.57,11654.28
1259704,184650,1.0,2,-2518.0,-2524.0,8058.24,8058.24
2566604,125017,1.0,24,-2000.0,-1997.0,8661.825,8635.545
1137463,127137,1.0,2,-886.0,-896.0,19538.19,19538.19
1343607,186430,1.0,8,-678.0,-673.0,15485.94,15284.52
2383277,160458,1.0,17,-1057.0,-1085.0,47103.75,4.005
2295309,344227,1.0,1,-1492.0,-1501.0,5475.375,5475.375
1692459,205006,1.0,15,-601.0,-619.0,16689.24,16689.24
1907687,104607,1.0,10,-775.0,-774.0,14214.285,14214.285
2722935,328832,1.0,13,-1388.0,-1394.0,14827.635,14827.635
2287203,187685,1.0,18,-1054.0,-1071.0,2416.725,2416.725
1001960,451305,0.0,93,-1216.0,-1216.0,135.72,135.72
2242925,343146,0.0,9,-74.0,-74.0,250.92,250.92
2340948,255671,1.0,5,-2189.0,-2204.0,3250.665,3250.665
1444575,189423,1.0,5,-1626.0,-1626.0,2316.915,2316.915
2532374,446017,1.0,3,-1067.0,-1071.0,32252.58,32252.58
1760863,453875,1.0,9,-1865.0,-1888.0,13137.435,13137.435
2594346,336127,1.0,9,-1199.0,-1235.0,2743.2,2743.2
2065574,118422,0.0,71,-618.0,-618.0,13500.0,13500.0
2476302,397509,0.0,7,-123.0,-126.0,30189.195,30189.195
2765933,228883,2.0,2,-789.0,-793.0,25016.445,25016.445
1011881,368966,1.0,5,-991.0,-995.0,19303.155,19303.155
1171700,155632,1.0,2,-1628.0,-1635.0,2993.805,2993.805
2172789,256423,0.0,12,-2211.0,-2211.0,5400.0,5400.0
2186822,265168,0.0,33,-2167.0,-2177.0,10800.0,10800.0
1800086,123547,1.0,6,-782.0,-803.0,10066.05,10066.05
2651092,383806,1.0,20,-306.0,-311.0,40389.03,40389.03
2235737,333640,1.0,4,-54.0,-55.0,12118.095,12118.095
2836493,221522,0.0,46,-2180.0,-2189.0,5400.0,5400.0
1258112,298578,0.0,86,-389.0,-389.0,15.66,15.66
2272480,268231,1.0,4,-1448.0,-1471.0,8601.435,8601.435
1907110,186545,0.0,102,-1007.0,-1019.0,3375.0,3375.0
1230607,343232,1.0,13,-1554.0,-1562.0,30331.035,30331.035
2257619,449055,1.0,7,-97.0,-109.0,21656.475,21656.475
2045671,432003,6.0,4,-257.0,-261.0,135083.79,180000.0
1362476,178732,0.0,9,-2078.0,-2096.0,6750.0,6750.0
2168407,318489,2.0,6,-378.0,-391.0,10217.16,21673.8
1717467,412139,1.0,3,-1594.0,-1684.0,6307.875,6307.875
1100799,385370,1.0,5,-1221.0,-1235.0,30735.36,30735.36
1962603,148506,1.0,4,-1868.0,-1875.0,6235.515,6235.515
1350752,341739,0.0,67,-1208.0,-1208.0,549.72,549.72
2638601,289955,1.0,6,-428.0,-488.0,7195.05,7195.05
1983863,149104,1.0,3,-2400.0,-2400.0,13776.21,13776.21
1205156,414873,1.0,1,-554.0,-569.0,5929.29,5929.29
2767892,356265,1.0,13,-1308.0,-1407.0,3051.765,3051.765
2354721,130441,0.0,20,-362.0,-362.0,382.32,382.32
