SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1213545,374146,-51,251.865,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.865,251.865,0.0,0,0.0,0.0,53.0,Active,185,0
1026507,319404,-19,0.0,0,0.0,0.0,0.0,0.0,0.0,290.655,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1539912,329924,-86,89910.765,112500,0.0,0.0,0.0,0.0,5625.0,5850.0,5850.0,86794.605,89910.765,89910.765,0.0,0,0.0,0.0,8.0,Active,0,0
1444537,301724,-26,39131.055,45000,0.0,0.0,0.0,0.0,2250.0,9000.0,9000.0,37399.86,39131.055,39131.055,0.0,0,0.0,0.0,47.0,Active,0,0
1518203,295555,-21,166.275,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.275,166.275,0.0,0,0.0,0.0,52.0,Active,336,0
2305381,353154,-33,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.315,0.315,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1081709,454428,-66,0.0,180000,0.0,0.0,0.0,0.0,0.0,1021.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
2116668,332328,-39,251811.675,270000,0.0,0.0,0.0,0.0,13500.0,13500.0,13500.0,243463.68,251811.675,251811.675,0.0,0,0.0,0.0,40.0,Active,0,0
1188542,134922,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
1480629,182230,-15,368556.075,450000,33750.0,33750.0,0.0,0.0,12190.86,13275.0,13275.0,354291.975,367210.575,367210.575,1.0,1,0.0,0.0,18.0,Active,0,0
1760925,270377,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,435.42,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
1966544,254862,-36,0.0,315000,0.0,0.0,0.0,0.0,0.0,3.87,3.87,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1698043,212919,-63,71345.205,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,68354.1,71345.205,71345.205,0.0,0,0.0,0.0,15.0,Active,0,0
1359902,250785,-23,0.0,180000,0.0,0.0,0.0,0.0,0.0,239.13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Active,0,0
1895649,183027,-57,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1310854,272653,-6,0.0,0,0.0,35.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
1948068,402197,-31,0.0,225000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1873788,155573,-34,0.0,0,0.0,0.0,0.0,0.0,0.0,399.915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1285950,199846,-68,119859.57,135000,0.0,0.0,0.0,0.0,8100.0,9000.0,9000.0,115003.485,119859.57,119859.57,0.0,0,0.0,0.0,41.0,Active,0,0
2796810,176131,-3,0.0,45000,0.0,0.0,0.0,0.0,0.0,43.56,43.56,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1009171,164456,-13,0.0,0,0.0,0.0,0.0,0.0,0.0,2383.695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
2268032,372318,-22,281134.125,405000,0.0,0.0,0.0,0.0,20250.0,63000.0,42750.0,276765.165,283745.565,283745.565,0.0,0,0.0,0.0,20.0,Active,0,0
2702265,202150,-76,61701.21,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,59357.43,61701.21,61701.21,0.0,0,0.0,0.0,25.0,Active,0,0
1150595,187155,-7,259760.295,270000,0.0,0.0,0.0,0.0,13500.0,13500.0,13500.0,251594.775,259760.295,259760.295,0.0,0,0.0,0.0,87.0,Active,0,0
1152681,135766,-55,236469.645,225000,3375.0,3375.0,0.0,0.0,11250.0,13500.0,13500.0,224924.31,236469.645,236469.645,4.0,4,0.0,0.0,27.0,Active,0,0
1051032,180396,-46,0.0,67500,0.0,0.0,0.0,0.0,0.0,289.305,0.0,0.0,-289.305,-289.305,0.0,0,0.0,0.0,47.0,Active,0,0
1184239,434298,-65,0.0,67500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1643961,259572,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,749.655,749.655,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
2134004,197697,-16,279460.98,270000,2700.0,2700.0,0.0,0.0,13500.0,13601.25,13601.25,267901.2,279460.98,279460.98,1.0,1,0.0,0.0,67.0,Active,0,0
2032145,338285,-22,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Completed,0,0
2575620,111190,-15,0.0,180000,0.0,0.0,0.0,0.0,0.0,4368.96,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
2425019,361952,-59,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2820817,210162,-1,0.0,202500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1041623,440951,-36,0.0,270000,0.0,0.0,0.0,0.0,0.0,165.51,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,34.0,Active,0,0
2192696,371376,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,245.16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
1923559,107777,-77,0.0,90000,0.0,0.0,0.0,0.0,296.775,483.705,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1899743,172833,-14,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.0,Completed,0,0
1613381,350123,-30,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1509333,320874,-10,264573.36,270000,0.0,10567.17,0.0,10567.17,13500.0,18000.0,18000.0,254427.615,264798.36,264798.36,0.0,3,0.0,3.0,79.0,Active,0,0
1270709,448891,-19,0.0,180000,0.0,2205.0,0.0,2205.0,0.0,2205.0,2205.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,Active,0,0
2571777,225984,-73,0.0,67500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1653413,165425,-33,0.0,90000,0.0,0.0,0.0,0.0,0.0,1814.31,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
2765247,190515,-73,0.0,0,0.0,0.0,0.0,0.0,0.0,347.31,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
2007289,399715,-7,13801.365,135000,0.0,14837.355,0.0,14837.355,2250.0,4697.235,2447.235,13801.365,13801.365,13801.365,0.0,3,0.0,3.0,1.0,Active,0,0
1317095,265682,-51,0.0,180000,0.0,0.0,0.0,0.0,0.0,3694.86,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
1036143,146709,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,4794.705,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1474669,428642,-3,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2652205,290490,-7,182855.655,202500,0.0,0.0,0.0,0.0,10063.035,11250.0,11250.0,178760.295,182855.655,182855.655,0.0,0,0.0,0.0,6.0,Active,0,0
1634949,391680,-18,177606.135,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,172058.085,177606.135,177606.135,0.0,0,0.0,0.0,58.0,Active,0,0
1574642,377648,-42,35382.285,157500,0.0,0.0,0.0,0.0,2347.11,4500.0,2250.0,34732.98,35382.285,35382.285,0.0,0,0.0,0.0,2.0,Active,0,0
1045850,331719,-36,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1294522,338513,-45,0.0,0,0.0,0.0,0.0,0.0,0.0,117.765,0.0,0.0,-117.765,-117.765,0.0,0,0.0,0.0,2.0,Active,0,0
1374587,371882,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2690868,179137,-10,230395.5,360000,0.0,65574.765,0.0,65574.765,8786.43,13500.0,4754.52,226984.23,230395.5,230395.5,0.0,4,0.0,4.0,11.0,Active,0,0
2204286,114226,-59,99916.875,180000,0.0,0.0,0.0,0.0,9000.0,13500.0,13500.0,94862.34,99916.875,99916.875,0.0,0,0.0,0.0,24.0,Active,0,0
2011404,354976,-82,47170.35,90000,0.0,0.0,0.0,0.0,4500.0,9000.0,9000.0,45025.2,47170.35,47170.35,0.0,0,0.0,0.0,9.0,Active,0,0
1436246,437630,-26,0.0,0,0.0,0.0,0.0,0.0,0.0,164.475,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
1895960,129908,-5,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1398002,287673,-72,111820.59,180000,0.0,0.0,0.0,0.0,9000.0,18000.0,18000.0,107374.77,111820.59,111820.59,0.0,0,0.0,0.0,18.0,Active,0,0
2234784,269892,-43,0.0,0,0.0,0.0,0.0,0.0,0.0,212.58,0.0,0.0,-212.58,-212.58,0.0,0,0.0,0.0,13.0,Active,0,0
2107896,112842,-43,182834.865,180000,29250.0,29250.0,0.0,0.0,9000.0,9000.0,9000.0,175094.415,182834.865,182834.865,2.0,2,0.0,0.0,59.0,Active,0,0
2539706,359731,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,229.77,229.77,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
1929476,124412,-74,0.0,67500,0.0,0.0,0.0,0.0,0.0,119.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
2230173,304434,-88,66805.245,67500,13500.0,13500.0,0.0,0.0,3375.0,5850.0,5850.0,62193.285,66805.245,66805.245,3.0,3,0.0,0.0,3.0,Active,0,0
2054569,263421,-10,0.0,360000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2104299,339621,-33,0.0,180000,0.0,0.0,0.0,0.0,0.0,688.095,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,Active,0,0
1029618,300750,-73,52438.995,67500,0.0,0.0,0.0,0.0,3375.0,10395.0,10395.0,50597.64,52438.995,52438.995,0.0,0,0.0,0.0,19.0,Active,0,0
2766980,253268,-12,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2318437,185559,-58,0.0,180000,0.0,0.0,0.0,0.0,0.0,483.75,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
1431703,278516,-88,174201.885,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,168839.73,174201.885,174201.885,0.0,0,0.0,0.0,16.0,Active,0,0
1845783,181554,-71,0.0,67500,0.0,0.0,0.0,0.0,0.0,21.825,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
1871405,258339,-80,0.0,67500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2495485,169266,-69,44912.565,180000,45000.0,45000.0,0.0,0.0,9000.0,54000.0,54000.0,39454.335,44912.565,44912.565,1.0,1,0.0,0.0,24.0,Active,0,0
2567669,378250,-29,0.0,0,0.0,0.0,0.0,0.0,0.0,247.815,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
1868653,260900,-21,0.0,67500,0.0,0.0,0.0,0.0,0.0,137.835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,70.0,Active,0,0
2411127,448780,-14,87635.205,90000,4500.0,4500.0,0.0,0.0,5400.0,6750.0,6750.0,83062.485,87635.205,87635.205,1.0,1,0.0,0.0,79.0,Active,0,0
1819948,179156,-24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Completed,0,0
2180238,331220,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,774.405,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
1466864,421840,-69,104961.105,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,101265.165,104961.105,104961.105,0.0,0,0.0,0.0,16.0,Active,0,0
2238504,439569,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,1113.93,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,79.0,Active,0,0
1007403,105059,-43,250289.325,270000,0.0,0.0,0.0,0.0,13500.0,13500.0,13500.0,241949.745,250289.325,250289.325,0.0,0,0.0,0.0,51.0,Active,0,0
1084163,177765,-31,87426.09,112500,0.0,0.0,0.0,0.0,5625.0,11250.0,11250.0,84182.805,87426.09,87426.09,0.0,0,0.0,0.0,69.0,Active,0,0
1189629,283815,-44,177119.82,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,170274.87,176042.61,176042.61,0.0,0,0.0,0.0,31.0,Active,0,0
2780253,336065,-6,5068.035,90000,4500.0,35922.105,0.0,31422.105,2250.0,32661.99,31991.49,5068.035,5068.035,5068.035,1.0,10,0.0,9.0,2.0,Active,0,0
1469311,406650,-76,0.0,67500,0.0,0.0,0.0,0.0,70.245,1907.145,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
1008102,147562,-13,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2253315,433049,-6,13564.305,450000,0.0,0.0,0.0,0.0,2250.0,6300.0,4050.0,13203.09,13564.305,13564.305,0.0,0,0.0,0.0,5.0,Active,0,0
2469533,364069,-9,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1786293,156412,-39,0.0,0,0.0,0.0,0.0,0.0,0.0,1275.84,0.0,0.0,-1275.84,-1275.84,0.0,0,0.0,0.0,5.0,Active,0,0
2286419,265417,-29,92024.37,157500,94500.0,94500.0,0.0,0.0,,6750.0,6750.0,87750.0,89333.37,89333.37,2.0,2,0.0,0.0,,Active,0,0
1431225,397539,-18,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1550145,119084,-11,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.495,0.495,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
1889520,372956,-23,0.0,0,0.0,0.0,0.0,0.0,0.0,253.305,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
1627275,305058,-78,70098.75,67500,22500.0,22500.0,0.0,0.0,4050.0,4500.0,4500.0,66316.635,70098.75,70098.75,2.0,2,0.0,0.0,45.0,Active,0,0
1412606,126714,-3,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1937484,279885,-33,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1017406,392847,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,137.205,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,78.0,Active,0,0
1956415,190363,-57,44047.17,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,42604.785,44047.17,44047.17,0.0,0,0.0,0.0,30.0,Active,0,0
1153826,443666,-1,125342.01,360000,0.0,84788.415,0.0,84788.415,2346.885,4636.62,4636.62,123939.72,125342.01,125342.01,0.0,24,0.0,24.0,16.0,Active,0,0
2598945,368580,-11,0.0,45000,0.0,0.0,0.0,0.0,130.5,131.76,130.5,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
1953958,363721,-4,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1159161,428609,-71,0.0,112500,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,1.0,Active,0,0
1411160,420475,-38,0.0,180000,0.0,0.0,0.0,0.0,0.0,72.945,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
2778396,128806,-34,0.0,112500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1206301,285575,-15,450839.34,450000,22500.0,25263.0,0.0,2763.0,22466.385,49500.0,26062.515,443999.655,454303.125,454303.125,2.0,5,0.0,3.0,12.0,Active,0,0
2409655,228663,-25,0.0,112500,0.0,0.0,0.0,0.0,0.0,40.77,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
2409662,125731,-9,45147.96,45000,0.0,0.0,0.0,0.0,2348.46,2700.0,2700.0,44268.885,45147.96,45147.96,0.0,0,0.0,0.0,4.0,Active,0,0
1249014,179508,-6,134652.015,135000,0.0,0.0,0.0,0.0,6806.07,6975.0,6975.0,129146.265,133081.605,133081.605,0.0,0,0.0,0.0,11.0,Active,0,0
1688257,393539,-96,46586.385,157500,45000.0,45000.0,0.0,0.0,,0.0,0.0,45000.0,46586.385,46586.385,2.0,2,0.0,0.0,,Active,0,0
2397700,264575,-23,0.0,0,0.0,0.0,0.0,0.0,0.0,2141.235,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
2275764,342266,-58,139871.16,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,133967.61,139871.16,139871.16,0.0,0,0.0,0.0,19.0,Active,0,0
1389202,416310,-42,158.85,67500,0.0,0.0,0.0,0.0,3375.0,12150.0,12150.0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,Active,0,0
1061468,219467,-5,3573.405,135000,0.0,4395.645,0.0,4395.645,2250.0,38769.3,38769.3,3573.405,3573.405,3573.405,0.0,2,0.0,2.0,1.0,Active,0,0
1182608,454165,-83,108425.79,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,103938.615,108425.79,108425.79,0.0,0,0.0,0.0,10.0,Active,0,0
1985471,325503,-8,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2659191,183855,-40,0.0,0,0.0,0.0,0.0,0.0,0.0,177.975,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
1232541,288086,-13,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1469787,414170,-27,0.0,427500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2538535,162249,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,208.35,208.35,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1609061,130684,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,54003.69,54003.69,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
1584793,193897,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,228.15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1473707,419329,-93,0.0,247500,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2300987,240924,-83,103522.095,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,99851.94,103522.095,103522.095,0.0,0,0.0,0.0,16.0,Active,0,0
1304970,443399,-3,203379.3,256500,0.0,0.0,0.0,0.0,12189.375,23765.85,23765.85,197521.875,203379.3,203379.3,0.0,0,0.0,0.0,19.0,Active,0,0
1847421,447677,-8,187523.37,180000,63450.0,117674.055,0.0,54224.055,2712.825,5563.53,5563.53,173353.005,176033.835,176033.835,6.0,10,0.0,4.0,1.0,Active,0,0
1724737,389403,-13,403802.73,450000,135000.0,135000.0,0.0,0.0,13518.54,18000.0,18000.0,387370.71,402457.23,402457.23,1.0,1,0.0,0.0,12.0,Active,0,0
2030164,363681,-93,44154.45,45000,24750.0,24750.0,0.0,0.0,2250.0,0.0,0.0,36450.0,44154.45,44154.45,6.0,6,0.0,0.0,1.0,Active,1,1
2162376,280959,-32,0.0,67500,0.0,0.0,0.0,0.0,0.0,295.875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,Active,0,0
1681781,328061,-5,198.27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.27,198.27,0.0,0,0.0,0.0,47.0,Active,761,0
2409233,138942,-34,45651.105,90000,0.0,33874.065,0.0,33874.065,2250.0,27000.0,27000.0,44963.01,45651.105,45651.105,0.0,10,0.0,10.0,4.0,Active,0,0
2589299,371517,-3,145669.23,180000,0.0,0.0,0.0,0.0,7427.295,9000.0,9000.0,139546.305,143924.22,143924.22,0.0,0,0.0,0.0,8.0,Active,0,0
2595736,183470,-33,96197.985,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,91885.995,96197.985,96197.985,0.0,0,0.0,0.0,41.0,Active,0,0
2710079,229234,-11,0.0,450000,0.0,0.0,0.0,0.0,0.0,112.815,112.815,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
1955690,132168,-9,293921.46,337500,0.0,0.0,0.0,0.0,15262.83,18000.0,18000.0,287256.555,293921.46,293921.46,0.0,0,0.0,0.0,29.0,Active,0,0
1782148,197028,-10,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
2830746,329357,-57,137641.185,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,133021.215,136845.585,136845.585,0.0,0,0.0,0.0,27.0,Active,0,0
2552397,425928,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
2605714,183403,-76,223.74,112500,0.0,0.0,0.0,0.0,5625.0,22500.0,22500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1826167,303076,-24,211.185,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.185,211.185,0.0,0,0.0,0.0,36.0,Active,824,0
1383444,227939,-14,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Signed,0,0
1469296,149554,-85,160017.39,157500,2250.0,2250.0,0.0,0.0,7875.0,7901.82,7901.82,154523.16,160017.39,160017.39,1.0,1,0.0,0.0,15.0,Active,0,0
2017006,140946,-10,169410.915,450000,0.0,0.0,0.0,0.0,13605.84,67500.0,55727.64,167947.38,171159.705,171159.705,0.0,0,0.0,0.0,4.0,Active,0,0
1984869,198444,-67,122392.665,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,118423.755,122392.665,122392.665,0.0,0,0.0,0.0,19.0,Active,0,0
1547644,254666,-58,0.0,0,0.0,0.0,0.0,0.0,0.0,123.975,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
2178644,412549,-38,257.49,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.49,257.49,0.0,0,0.0,0.0,36.0,Active,488,0
2435245,335234,-45,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2748508,223188,-20,0.0,270000,0.0,0.0,0.0,0.0,0.0,1.935,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,73.0,Active,0,0
1160865,273426,-63,141376.95,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,135682.74,141376.95,141376.95,0.0,0,0.0,0.0,30.0,Active,0,0
1079210,383582,-8,168994.665,225000,0.0,0.0,0.0,0.0,8775.09,1445.85,1445.85,160555.68,167087.88,167087.88,0.0,0,0.0,0.0,3.0,Active,0,0
1007327,101439,-24,0.0,0,0.0,0.0,0.0,0.0,0.0,257.67,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1406782,402256,-46,1147.32,112500,0.0,0.0,0.0,0.0,5625.0,117000.0,117000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Active,0,0
2444759,148463,-61,67.545,180000,0.0,0.0,0.0,0.0,67.68,450.0,450.0,0.0,0.0,0.0,0.0,0,0.0,0.0,44.0,Active,0,0
1268423,367663,-33,27524.925,270000,0.0,32568.075,0.0,32568.075,2250.0,47700.0,47700.0,27142.38,27524.925,27524.925,0.0,3,0.0,3.0,15.0,Active,0,0
1618375,316964,-6,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2134036,192720,-59,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1161662,107519,-21,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1153272,111976,-13,0.0,45000,0.0,0.0,0.0,0.0,0.0,2905.875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,73.0,Active,0,0
2681462,308011,-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
2690256,336521,-3,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2140726,185810,-7,0.0,337500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1202460,268005,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,Active,0,0
2101101,343020,-28,0.0,405000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2807289,282973,-72,45987.39,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,44251.605,45987.39,45987.39,0.0,0,0.0,0.0,3.0,Active,0,0
2496457,177150,-5,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
2130985,338212,-48,116284.77,112500,18000.0,18000.0,0.0,0.0,5625.0,0.0,0.0,106783.83,116284.77,116284.77,1.0,1,0.0,0.0,28.0,Active,1,1
2262671,453480,-49,55827.495,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,52845.255,55827.495,55827.495,0.0,0,0.0,0.0,52.0,Active,0,0
1536610,277838,-13,71765.19,67500,10800.0,10800.0,0.0,0.0,3375.0,4500.0,4500.0,67396.095,71765.19,71765.19,2.0,2,0.0,0.0,74.0,Active,0,0
1229958,245795,-3,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2428990,454763,-28,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1181907,419945,-18,0.0,135000,0.0,0.0,0.0,0.0,0.0,110.655,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47.0,Active,0,0
